id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
TW-I763719-B,"Supporting structure for a testing devices, systems for evaluation of scoliosis and kyphosis and methods using the same",2022-05-11,香港商慧創脊椎照護（香港）有限公司,18,2022-05-11,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Supporting structure for a testing devices, systems for evaluation of scoliosis and kyphosis and methods using the same"
US-10396150-B2,Vertical power transistor die with etched beveled edges for increasing breakdown voltage,2019-08-27,"Maxpower Semiconductor, Inc.",12,2019-08-27,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Vertical power transistor die with etched beveled edges for increasing breakdown voltage
US-11382642-B2,Rotatable cutting implements with friction reducing material for ultrasonic surgical instruments,2022-07-12,Cilag Gmbh International,11,2022-07-12,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Rotatable cutting implements with friction reducing material for ultrasonic surgical instruments
AU-2018201118-B2,Debranching visceral stent graft and methods for use,2019-04-18,Sanford Health,8,2019-04-18,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Debranching visceral stent graft and methods for use
US-11202648-B2,Motor control and feedback in powered surgical devices,2021-12-21,Cilag Gmbh International,8,2021-12-21,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Motor control and feedback in powered surgical devices
US-10840239-B2,3D semiconductor device and structure,2020-11-17,Monolithic 3D Inc.,5,2020-11-17,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: 3D semiconductor device and structure
US-10918411-B2,Vitrectomy probe with integral valve,2021-02-16,Alcon Inc.,5,2021-02-16,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Vitrectomy probe with integral valve
CN-112534433-B,Blockchain-based distribution of medical data records,2024-12-03,西门子医疗股份公司,6,2024-12-03,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Blockchain-based distribution of medical data records
US-10014292-B2,3D semiconductor device and structure,2018-07-03,Monolithic 3D Inc.,5,2018-07-03,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: 3D semiconductor device and structure
US-11338056-B2,Microfluidic extrusion,2022-05-24,"Embody, Inc.",2,2022-05-24,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Microfluidic extrusion
US-10456075-B2,Method for calibrating apparatus for monitoring rehabilitation from joint surgery,2019-10-29,Claris Healthcare Inc.,10,2019-10-29,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Method for calibrating apparatus for monitoring rehabilitation from joint surgery
US-10786314-B2,Surgical imaging apparatus and methods,2020-09-29,Synaptic Medical (Barbados) Inc.,5,2020-09-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical imaging apparatus and methods
US-11690744-B2,Stent delivery system,2023-07-04,"Boston Scientific Scimed, Inc.",3,2023-07-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Stent delivery system
EP-3828272-B1,Method of enrichment of oligonucleotide probes,2023-09-27,"Caris Science, Inc.",6,2023-09-27,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of enrichment of oligonucleotide probes
US-10314936-B2,Cross-linked polymers and implants derived from electrophilically activated polyoxazoline,2019-06-11,Gatt Technologies Bv,9,2019-06-11,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Cross-linked polymers and implants derived from electrophilically activated polyoxazoline
US-11690618-B2,Handheld electromechanical surgical instruments,2023-07-04,Covidien Lp,4,2023-07-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Handheld electromechanical surgical instruments
US-10632064-B2,Topical regional neuro affective therapy with cannabinoid combination products,2020-04-28,"Afgin Pharma, Llc",9,2020-04-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Topical regional neuro affective therapy with cannabinoid combination products
US-11717296-B2,Surgical stapler with removable power pack,2023-08-08,"RevMedica, Inc.",6,2023-08-08,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical stapler with removable power pack
US-10973665-B2,Intraluminal devices configured for directional expansion,2021-04-13,"Marco Antonio P{tilde over (e)}na Duque, Carlos Vonderwalde",6,2021-04-13,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Intraluminal devices configured for directional expansion
US-11281176-B2,"Surface data acquisition, storage, and assessment system",2022-03-22,"Ectoscan Systems, Llc",7,2022-03-22,2022,Certificat d'utilité,"[Certificat d'utilité] TITLE: Surface data acquisition, storage, and assessment system"
US-9870446-B2,3D-volume viewing by controlling sight depth,2018-01-16,Brainlab Ag,6,2018-01-16,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: 3D-volume viewing by controlling sight depth
US-12089973-B2,Metal detection system for use with medical waste container,2024-09-17,Stryker Corporation,9,2024-09-17,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Metal detection system for use with medical waste container
JP-7592792-B2,Surgical instrument with ultrasonic tip for fibrous tissue removal - Patents.com,2024-12-02,ストライカー・ユーロピアン・ホールディングス・Ｉ，リミテッド・ライアビリティ・カンパニー,11,2024-12-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical instrument with ultrasonic tip for fibrous tissue removal - Patents.com
US-10300599-B2,Systems and methods for safe compliant insertion and hybrid force/motion telemanipulation of continuum robots,2019-05-28,Vanderbilt University,14,2019-05-28,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for safe compliant insertion and hybrid force/motion telemanipulation of continuum robots
US-10407466-B2,Methods of selecting compstatin mimetics,2019-09-10,"Apellis Pharmaceuticals, Inc.",5,2019-09-10,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods of selecting compstatin mimetics
US-11090026-B2,Systems and methods for determining clinical indications,2021-08-17,Novasignal Corp.,7,2021-08-17,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for determining clinical indications
US-10314886-B2,Implantable meshes for controlling the movement of fluids,2019-06-11,"Arch Biosurgery, Inc.",8,2019-06-11,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable meshes for controlling the movement of fluids
CN-112190366-B,Delivery systems for prosthetic heart valves,2024-11-05,爱德华兹生命科学公司,6,2024-11-05,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Delivery systems for prosthetic heart valves
US-11484383-B2,Setup of surgical robots using an augmented mirror display,2022-11-01,Verb Surgical Inc.,9,2022-11-01,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Setup of surgical robots using an augmented mirror display
EP-3389557-B1,Transseptal delivery system,2022-07-13,Neovasc Tiara Inc.,3,2022-07-13,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Transseptal delivery system
US-11832816-B2,Surgical stapling assembly comprising nonplanar staples and planar staples,2023-12-05,Cilag Gmbh International,9,2023-12-05,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical stapling assembly comprising nonplanar staples and planar staples
US-11439398-B2,Release mechanism for linear surgical stapler,2022-09-13,Cilag Gmbh International,6,2022-09-13,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Release mechanism for linear surgical stapler
US-11690997-B2,"Mammalian body conduit intralumenal device and lumen wall anchor assembly, components thereof and methods of implantation and explanation thereof",2023-07-04,Puzzle Medical Devices Inc.,19,2023-07-04,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Mammalian body conduit intralumenal device and lumen wall anchor assembly, components thereof and methods of implantation and explanation thereof"
US-10077415-B2,"Detergents capable of cleaning, bleaching, sanitizing and/or disinfecting textiles including sulfoperoxycarboxylic acids",2018-09-18,Ecolab Usa Inc.,12,2018-09-18,2018,Certificat d'utilité,"[Certificat d'utilité] TITLE: Detergents capable of cleaning, bleaching, sanitizing and/or disinfecting textiles including sulfoperoxycarboxylic acids"
US-10231753-B2,Insertion guidance system for needles and medical components,2019-03-19,"C. R. Bard, Inc.",8,2019-03-19,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Insertion guidance system for needles and medical components
US-11291443-B2,Surgical stapler with timer and feedback display,2022-04-05,Covidien Lp,7,2022-04-05,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical stapler with timer and feedback display
US-10993762-B2,Dissection scissors on surgical device,2021-05-04,Covidien Lp,5,2021-05-04,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Dissection scissors on surgical device
US-11341167-B2,Data tagging,2022-05-24,Verily Life Sciences Llc,2,2022-05-24,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Data tagging
US-11547520-B2,"Systems, methods, and computer-readable storage media for controlling aspects of a robotic surgical device and viewer adaptive stereoscopic display",2023-01-10,Covidien Lp,19,2023-01-10,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Systems, methods, and computer-readable storage media for controlling aspects of a robotic surgical device and viewer adaptive stereoscopic display"
US-12138203-B2,Surgical table with movement capabilities of lower body support structures,2024-11-12,"Warsaw Orthopedic, Inc.",10,2024-11-12,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical table with movement capabilities of lower body support structures
US-12090001-B2,Illuminating surgical device and control element,2024-09-17,"Illumix Surgical Canada, Inc",6,2024-09-17,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Illuminating surgical device and control element
US-11246594-B2,Surgical fastener,2022-02-15,"C.R. Bard, Inc.",2,2022-02-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical fastener
US-10632070-B2,Hydrogel toxin-absorbing or binding nanoparticles,2020-04-28,The Regents Of The University Of California,5,2020-04-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Hydrogel toxin-absorbing or binding nanoparticles
AU-2016253685-B2,Methods and apparatus for active or passive assistance in the circulatory system,2018-08-30,Indiana University Research And Technology Corporation,12,2018-08-30,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods and apparatus for active or passive assistance in the circulatory system
CN-108986879-B,"Medicine recommendation method, device, computer equipment and storage medium",2024-04-05,"平安医疗科技有限公司, 平安健康互联网股份有限公司",9,2024-04-05,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Medicine recommendation method, device, computer equipment and storage medium"
US-11524164-B2,Apparatus for controlling an implantable medical device,2022-12-13,Jeffrey A. Matos,7,2022-12-13,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus for controlling an implantable medical device
US-11890067-B2,Positioning arm for a surgical navigation system,2024-02-06,Synaptive Medical Inc.,7,2024-02-06,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Positioning arm for a surgical navigation system
JP-6851419-B2,Control input accuracy for remotely controlled surgical instruments,2021-03-31,"インテュイティブ サージカル オペレーションズ， インコーポレイテッド, インテュイティブ  サージカル  オペレーションズ，  インコーポレイテッド",8,2021-03-31,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Control input accuracy for remotely controlled surgical instruments
US-11690670-B2,Elongate medical device including chamfered ring electrode and variable shaft,2023-07-04,"St. Jude Medical, Cardiology Division, Inc.",10,2023-07-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Elongate medical device including chamfered ring electrode and variable shaft
US-11318321-B2,Operation of an extracardiovascular implantable cardioverter defibrillator (ICD) during implantation of another medical device,2022-05-03,"Medtronic, Inc.",14,2022-05-03,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Operation of an extracardiovascular implantable cardioverter defibrillator (ICD) during implantation of another medical device
