id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-D629904-S,Spinous process implant,2010-12-28,Horton Kenneth L,3,2010-12-28,2010,Modèle industriel,[Modèle industriel] TITLE: Spinous process implant
US-D850623-S,Non-pneumatic surgical tourniquet,2019-06-04,Mar-Med Co.,3,2019-06-04,2019,Modèle industriel,[Modèle industriel] TITLE: Non-pneumatic surgical tourniquet
US-D912820-S,Spinal implant,2021-03-09,"Legion Innovations, Llc",2,2021-03-09,2021,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D933212-S,Surgical punch,2021-10-12,Shukla Medical,2,2021-10-12,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical punch
US-D579554-S,Surgical instrument,2008-10-28,Medical Device Innovations Ltd.,2,2008-10-28,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D724727-S,Surgical handle,2015-03-17,Depuy (Ireland),2,2015-03-17,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical handle
US-D734478-S,Medical device for noninvasive electrical brain stimulation,2015-07-14,Brainique Ag,7,2015-07-14,2015,Modèle industriel,[Modèle industriel] TITLE: Medical device for noninvasive electrical brain stimulation
US-D827825-S,Root part for a dental implant,2018-09-04,Silvio Franco Emanuelli,6,2018-09-04,2018,Modèle industriel,[Modèle industriel] TITLE: Root part for a dental implant
US-D735443-S,Surgical self-retractable silicone strap,2015-08-04,"Amir Hashem Shahidi Bonjar, Dentofacial Deformities Reasearch Center of Shahid Beheshti University Medical Science",4,2015-08-04,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical self-retractable silicone strap
US-D916285-S,Surgical stapler washer,2021-04-13,Ethicon Llc,3,2021-04-13,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler washer
US-D909580-S,Surgical mesh implant,2021-02-02,Sunnybrook Research Institute,3,2021-02-02,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical mesh implant
US-D750778-S,Surgical navigation sticker,2016-03-01,"Stryker European Holdings, I, Llc",3,2016-03-01,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical navigation sticker
US-D856522-S,Hearing implant accessory,2019-08-13,Cochlear Limited,3,2019-08-13,2019,Modèle industriel,[Modèle industriel] TITLE: Hearing implant accessory
US-D659827-S,Surgical retaining clamp,2012-05-15,"Domain Surgical, Inc.",3,2012-05-15,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical retaining clamp
US-D575403-S,Surgical knife,2008-08-19,"Kai R&D Center Co., Ltd.",2,2008-08-19,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical knife
US-D698021-S,Surgical fastener,2014-01-21,"Ethicon, Inc.",2,2014-01-21,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical fastener
US-D884164-S,Ergonomically balanced surgical instrument holder,2020-05-12,Fateh Entabi,5,2020-05-12,2020,Modèle industriel,[Modèle industriel] TITLE: Ergonomically balanced surgical instrument holder
US-D746450-S,Surgical instrument shaft with hole pattern,2015-12-29,"Intuitive Surgical Operations, Inc.",6,2015-12-29,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument shaft with hole pattern
US-D884920-S,Surgical tray,2020-05-19,"Newgen Surgical, Inc.",2,2020-05-19,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical tray
US-D729388-S,Implant fixture remover,2015-05-12,"Ebi Co., Ltd.",3,2015-05-12,2015,Modèle industriel,[Modèle industriel] TITLE: Implant fixture remover
US-D669995-S,Medical device for thermal treatment of male genitalia,2012-10-30,Mila Michael Gallen,8,2012-10-30,2012,Modèle industriel,[Modèle industriel] TITLE: Medical device for thermal treatment of male genitalia
US-D733294-S,Intramedullary surgical instrument,2015-06-30,Depuy (Ireland),3,2015-06-30,2015,Modèle industriel,[Modèle industriel] TITLE: Intramedullary surgical instrument
US-D814030-S,Surgical device,2018-03-27,Alesi Surgical Limited,2,2018-03-27,2018,Modèle industriel,[Modèle industriel] TITLE: Surgical device
US-D578649-S,Surgical suture passer instrument,2008-10-14,Christopher Jordan,4,2008-10-14,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical suture passer instrument
US-D679012-S,Intramedullary implant extractor,2013-03-26,"Richard P. Gleixner, Richard L. McGough, III",3,2013-03-26,2013,Modèle industriel,[Modèle industriel] TITLE: Intramedullary implant extractor
US-D871610-S,Pole clamp for medical device,2019-12-31,"Smiths Medical Asd, Inc.",5,2019-12-31,2019,Modèle industriel,[Modèle industriel] TITLE: Pole clamp for medical device
US-D874678-S,Surgical kit,2020-02-04,"Medline Industries, Inc.",2,2020-02-04,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical kit
US-D901013-S,Porous implant,2020-11-03,Ortho Development Corporation,2,2020-11-03,2020,Modèle industriel,[Modèle industriel] TITLE: Porous implant
US-D893718-S,Surgical stapler,2020-08-18,Ethicon Llc,2,2020-08-18,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler
US-D861899-S,Medical device,2019-10-01,Orthofix Inc.,2,2019-10-01,2019,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D733867-S,Surgical cassette for a surgical system,2015-07-07,Abbott Medical Optics Inc.,6,2015-07-07,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical cassette for a surgical system
US-D644330-S,Tissue repair implant,2011-08-30,"Ethicon, Inc.",3,2011-08-30,2011,Modèle industriel,[Modèle industriel] TITLE: Tissue repair implant
US-D661805-S,Surgical instrument,2012-06-12,Zimmer Surgical Sa,2,2012-06-12,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D780410-S,Trapezoid surgical gown,2017-03-07,Innosafe Medical Pte Ltd,3,2017-03-07,2017,Modèle industriel,[Modèle industriel] TITLE: Trapezoid surgical gown
US-D709190-S,Handle for a medical device,2014-07-15,"Endochoice, Inc.",5,2014-07-15,2014,Modèle industriel,[Modèle industriel] TITLE: Handle for a medical device
US-D762950-S,Trapezoid surgical gown,2016-08-09,Innosafe Medical Pte Ltd,3,2016-08-09,2016,Modèle industriel,[Modèle industriel] TITLE: Trapezoid surgical gown
US-D743032-S,Chin implant,2015-11-10,Grady B. Core,2,2015-11-10,2015,Modèle industriel,[Modèle industriel] TITLE: Chin implant
US-D858781-S,Medical device for finger or toe retention and/or protection,2019-09-03,"Yann Sivy, Laurent Bloedt",9,2019-09-03,2019,Modèle industriel,[Modèle industriel] TITLE: Medical device for finger or toe retention and/or protection
US-D779062-S,Tracking pattern holder for a surgical tool,2017-02-14,"X-Nav Technologies, LLC",7,2017-02-14,2017,Modèle industriel,[Modèle industriel] TITLE: Tracking pattern holder for a surgical tool
US-D654179-S,Multifunctional medical device for telemedicine applications,2012-02-14,3M Innovative Properties Company,6,2012-02-14,2012,Modèle industriel,[Modèle industriel] TITLE: Multifunctional medical device for telemedicine applications
US-D854155-S,Handle for a medical device,2019-07-16,Baylis Medical Company Inc.,5,2019-07-16,2019,Modèle industriel,[Modèle industriel] TITLE: Handle for a medical device
US-D842989-S,Surgical instrument,2019-03-12,"Exactech, Inc.",2,2019-03-12,2019,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D783824-S,Root part for a dental implant,2017-04-11,Silvio Franco Emanuelli,6,2017-04-11,2017,Modèle industriel,[Modèle industriel] TITLE: Root part for a dental implant
US-D716944-S,Surgical saw blade hub,2014-11-04,"Synvasive Technology, Inc.",4,2014-11-04,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical saw blade hub
US-D916904-S,Portion of a display screen with icon of a surgical table,2021-04-20,Verb Surgical Inc.,11,2021-04-20,2021,Modèle industriel,[Modèle industriel] TITLE: Portion of a display screen with icon of a surgical table
US-D607101-S,Ophthalmic surgical pliers,2009-12-29,"Becton, Dickinson And Company",3,2009-12-29,2009,Modèle industriel,[Modèle industriel] TITLE: Ophthalmic surgical pliers
US-D1024310-S,Implant removal device,2024-04-23,"Bateman Bottle, Llc",3,2024-04-23,2024,Modèle industriel,[Modèle industriel] TITLE: Implant removal device
US-D596831-S,Surgical team leader cap,2009-07-28,"Ophelia Rowan, Rowan Sr Ronald R",4,2009-07-28,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical team leader cap
US-D610686-S,Thumb metacarpal implant,2010-02-23,"Ascension Orthopedics, Inc.",3,2010-02-23,2010,Modèle industriel,[Modèle industriel] TITLE: Thumb metacarpal implant
US-D761438-S,Surgical simulator device,2016-07-12,"Cardiovascular Systems, Inc.",3,2016-07-12,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical simulator device
US-D740421-S,Surgical knife,2015-10-06,Osteomed Llc,2,2015-10-06,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical knife
US-D664253-S,Hand implant,2012-07-24,Normed Medizin-Technik Gmbh,2,2012-07-24,2012,Modèle industriel,[Modèle industriel] TITLE: Hand implant
US-D749738-S,Toe implant,2016-02-16,"Nextremity Solutions, Inc.",2,2016-02-16,2016,Modèle industriel,[Modèle industriel] TITLE: Toe implant
US-D629901-S,Tendon sheath dissection tip for a surgical instrument,2010-12-28,"Del Palma Orthopedics, LLC",8,2010-12-28,2010,Modèle industriel,[Modèle industriel] TITLE: Tendon sheath dissection tip for a surgical instrument
US-D895810-S,Surgical saddle,2020-09-08,University Of Miami,2,2020-09-08,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical saddle
US-D733868-S,Medical device for peristaltic pump,2015-07-07,Q-Core Medical Ltd.,5,2015-07-07,2015,Modèle industriel,[Modèle industriel] TITLE: Medical device for peristaltic pump
US-D751203-S,Provisional dental implant,2016-03-08,"Provisional Implant Technology, Llc",3,2016-03-08,2016,Modèle industriel,[Modèle industriel] TITLE: Provisional dental implant
US-D629105-S,Spinous process implant,2010-12-14,Horton Kenneth L,3,2010-12-14,2010,Modèle industriel,[Modèle industriel] TITLE: Spinous process implant
US-D720458-S,Medical implant,2014-12-30,Hg Medical Gmbh,2,2014-12-30,2014,Modèle industriel,[Modèle industriel] TITLE: Medical implant
US-D936223-S,Calibration target for medical device,2021-11-16,"Vioptix, Inc.",5,2021-11-16,2021,Modèle industriel,[Modèle industriel] TITLE: Calibration target for medical device
US-D749726-S,Surgical instrument shaft with hole pattern,2016-02-16,"Intuitive Surgical Operations, Inc.",6,2016-02-16,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument shaft with hole pattern
US-D960361-S,Joystick for medical device,2022-08-09,Memic Innovative Surgery Ltd.,4,2022-08-09,2022,Modèle industriel,[Modèle industriel] TITLE: Joystick for medical device
US-D812227-S,Unitary spinal disc implant with a central core,2018-03-06,"Brian D. Burkinshaw, Jonathan Stupka",8,2018-03-06,2018,Modèle industriel,[Modèle industriel] TITLE: Unitary spinal disc implant with a central core
US-D1048402-S,Spinal implant,2024-10-22,"Warsaw Orthopedic, Inc.",2,2024-10-22,2024,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D945617-S,Knife blade surgical tool,2022-03-08,Mark B. Wright,4,2022-03-08,2022,Modèle industriel,[Modèle industriel] TITLE: Knife blade surgical tool
US-D803180-S,Image display apparatus for a medical device,2017-11-21,Toshiba Medical Systems Corporation,7,2017-11-21,2017,Modèle industriel,[Modèle industriel] TITLE: Image display apparatus for a medical device
US-D714937-S,Medical device,2014-10-07,Karl Storz Gmbh & Co. Kg,2,2014-10-07,2014,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D617634-S,Packaging for surgical blade tips with wrench,2010-06-15,"Becton, Dickinson And Company",7,2010-06-15,2010,Modèle industriel,[Modèle industriel] TITLE: Packaging for surgical blade tips with wrench
US-D746454-S,Surgical instrument shaft with hole pattern,2015-12-29,"Intuitive Surgical Operations, Inc.",6,2015-12-29,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument shaft with hole pattern
US-D858761-S,Surgical tummy tuck retractor device,2019-09-03,Thomas P. Sterry,5,2019-09-03,2019,Modèle industriel,[Modèle industriel] TITLE: Surgical tummy tuck retractor device
US-D735337-S,Interbody implant,2015-07-28,"Nantoh Co., Ltd.",2,2015-07-28,2015,Modèle industriel,[Modèle industriel] TITLE: Interbody implant
US-D818590-S,Lid for a medical implant,2018-05-22,Ostomycure As,5,2018-05-22,2018,Modèle industriel,[Modèle industriel] TITLE: Lid for a medical implant
US-D749215-S,Medical device,2016-02-09,"Prabhat Kumar Ahluwalia, Puja Ahluwalia",2,2016-02-09,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D726315-S,Surgical stapler cartridge,2015-04-07,"Ethicon Endo-Surgery, Inc.",3,2015-04-07,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler cartridge
US-D627884-S,Surgical saw device,2010-11-23,"Synvasive Technology, Inc.",3,2010-11-23,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical saw device
US-D622849-S,Surgical saw device,2010-08-31,"Synvasive Technology, Inc.",3,2010-08-31,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical saw device
US-D880722-S,Surgical tray assembly,2020-04-07,Daniels Family Investment Holdings Pty. Ltd.,3,2020-04-07,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical tray assembly
US-D931460-S,"Implant shell having internal, global ribs",2021-09-21,Mentor Worldwide Llc,6,2021-09-21,2021,Modèle industriel,"[Modèle industriel] TITLE: Implant shell having internal, global ribs"
US-D760387-S,Surgical instrument end portion,2016-06-28,"Intuitive Surgical Operations, Inc.",4,2016-06-28,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument end portion
US-D939698-S,Jaw for a surgical instrument,2021-12-28,Shukla Medical,5,2021-12-28,2021,Modèle industriel,[Modèle industriel] TITLE: Jaw for a surgical instrument
US-D685089-S,Surgical instrument,2013-06-25,"DePuy Synthes Products, LLC",2,2013-06-25,2013,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D777913-S,Surgical tool,2017-01-31,Coloplast A/S,2,2017-01-31,2017,Modèle industriel,[Modèle industriel] TITLE: Surgical tool
US-D933211-S,Jaw for a surgical instrument,2021-10-12,Shukla Medical,5,2021-10-12,2021,Modèle industriel,[Modèle industriel] TITLE: Jaw for a surgical instrument
US-D1036660-S,Medical device holder,2024-07-23,"Inmed, Inc.",3,2024-07-23,2024,Modèle industriel,[Modèle industriel] TITLE: Medical device holder
US-D707819-S,Surgical stapler cartridge,2014-06-24,"Ethicon Endo-Surgery, Inc.",3,2014-06-24,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler cartridge
US-D763445-S,Medical device,2016-08-09,"Prabhat Kumar Ahluwalia, Puja Ahluwalia",2,2016-08-09,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D763446-S,Medical device,2016-08-09,"Prabhat Kumar Ahluwalia, Puja Ahluwalia",2,2016-08-09,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D797439-S,Medical device case,2017-09-19,"Sage Services Group, Llc",3,2017-09-19,2017,Modèle industriel,[Modèle industriel] TITLE: Medical device case
US-D657865-S,Cartridge for surgical fluid management system,2012-04-17,"Thermedx, Llc",6,2012-04-17,2012,Modèle industriel,[Modèle industriel] TITLE: Cartridge for surgical fluid management system
US-D746989-S,Implant,2016-01-05,Catalyst Orthopaedics Llc,1,2016-01-05,2016,Modèle industriel,[Modèle industriel] TITLE: Implant
US-D639432-S,Handle for use with a micro surgical knife,2011-06-07,"Oasis Medical, Inc.",8,2011-06-07,2011,Modèle industriel,[Modèle industriel] TITLE: Handle for use with a micro surgical knife
US-D794794-S,Cranial implant,2017-08-15,Michael J. Yaremchuk,2,2017-08-15,2017,Modèle industriel,[Modèle industriel] TITLE: Cranial implant
US-D874655-S,Positioning arm for articulating robotic surgical system,2020-02-04,Medrobotics Corporation,7,2020-02-04,2020,Modèle industriel,[Modèle industriel] TITLE: Positioning arm for articulating robotic surgical system
US-D928943-S,Medical device,2021-08-24,"Leibovici, Llc",2,2021-08-24,2021,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D705928-S,Medical device,2014-05-27,Mark Whiteley,2,2014-05-27,2014,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D791320-S,Clip for surgical purposes,2017-07-04,Jean-Noël Sgard,4,2017-07-04,2017,Modèle industriel,[Modèle industriel] TITLE: Clip for surgical purposes
US-D844790-S,Extension for surgical patient positioner,2019-04-02,"Innovative Medical Products, Inc.",5,2019-04-02,2019,Modèle industriel,[Modèle industriel] TITLE: Extension for surgical patient positioner
US-D888239-S,Surgical forceps,2020-06-23,Edward Domanskis,2,2020-06-23,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical forceps
US-D765848-S,Forehead implant,2016-09-06,"Shawhan Biomedical Co., Ltd.",2,2016-09-06,2016,Modèle industriel,[Modèle industriel] TITLE: Forehead implant
US-D917048-S,Surgical tool,2021-04-20,Stryker Corporation,2,2021-04-20,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical tool
US-D791316-S,Handle for endoscopic surgical clip applier,2017-07-04,Getac Technology Corporation,6,2017-07-04,2017,Modèle industriel,[Modèle industriel] TITLE: Handle for endoscopic surgical clip applier
US-D577121-S,Implant for medical applications,2008-09-16,Kinoshita Giken Corporation,4,2008-09-16,2008,Modèle industriel,[Modèle industriel] TITLE: Implant for medical applications
